# Convergence History Data
# Solver: cg
# Generated: 2025-10-15 12:31:08
Iteration,Residual
192,7.68614464714097E-04
193,6.51808451729531E-04
194,7.50650815800221E-04
195,7.57267756249146E-04
196,5.96528803147367E-04
197,7.29881598533475E-04
198,6.13372945053940E-04
199,5.59956571440865E-04
200,7.86891817433411E-04
201,5.74600974098427E-04
202,5.24032580444366E-04
203,6.23196382023357E-04
204,4.56565892087093E-04
205,5.04017824690574E-04
206,5.27201280626724E-04
207,3.41455398892351E-04
208,4.33379087634132E-04
209,3.79340892193146E-04
210,3.08268013362412E-04
211,4.14170761076487E-04
212,3.24909338568769E-04
213,3.42881867949491E-04
214,4.29143915731330E-04
215,2.90499858448126E-04
216,2.94645623849978E-04
217,3.45986640677383E-04
218,2.29488016488129E-04
219,2.62739858069171E-04
220,2.66404320655248E-04
221,1.77976718342126E-04
222,2.30838130856317E-04
223,2.18841177995572E-04
224,1.79614182000815E-04
225,2.10952874859704E-04
226,1.73128059068502E-04
227,1.59200358626921E-04
228,1.88888248972612E-04
229,1.31210634155163E-04
230,1.57619170379795E-04
231,1.48513360995380E-04
232,1.33979192758186E-04
233,1.75684295789933E-04
234,1.40249162669614E-04
235,1.39854311053855E-04
236,1.57355507294641E-04
237,1.19832370192466E-04
238,1.23173569172303E-04
239,1.29196095130850E-04
240,1.13524925307294E-04
241,1.45752653859613E-04
242,1.22600445067503E-04
243,1.12626664274452E-04
244,1.44333424754479E-04
245,1.07213567257161E-04
246,1.27944245470299E-04
247,1.26792521680764E-04
248,1.05452885845604E-04
249,1.13630429654892E-04
250,9.84983140410083E-05
