# Convergence History Data
# Solver: cg
# Smoother: gs
# Generated: 2025-10-15 13:30:09
Iteration,Residual
75,4.00373424496344E+00
76,4.10852621161449E+00
77,4.08960054980097E+00
78,4.20491903728513E+00
79,4.37281801915057E+00
80,4.27817326269924E+00
81,4.25931189379837E+00
82,3.75112823146853E+00
83,4.08355454424224E+00
84,4.09113751641621E+00
85,3.93815420852009E+00
86,4.79138727624985E+00
87,4.57966457544608E+00
88,5.03922506515422E+00
89,4.91002762232841E+00
90,4.89243827006296E+00
91,4.64140373689507E+00
92,4.50391401752335E+00
93,4.46318424499248E+00
94,4.33141886322990E+00
95,3.69105509064625E+00
96,3.38152861687784E+00
97,3.15824967885442E+00
98,2.77921944761978E+00
99,2.97127564669009E+00
100,2.89943610861369E+00
101,2.88071639456264E+00
102,2.85171867798716E+00
103,2.62233747820750E+00
104,2.87416298216640E+00
105,2.48225842503467E+00
106,2.64298303372972E+00
107,2.58083903579205E+00
108,3.12221304059506E+00
109,2.84030076520241E+00
110,3.35924024641837E+00
111,3.12428942312932E+00
112,3.53414711429455E+00
113,3.68364992527067E+00
114,3.72138227442539E+00
115,4.21750800468052E+00
116,4.18094037789578E+00
117,4.51387369563403E+00
118,4.84262721782446E+00
119,4.59807981643563E+00
120,4.48818096350261E+00
121,4.22439504695550E+00
122,3.63174152198028E+00
123,3.73423608196099E+00
124,3.65471364739242E+00
125,3.91852727838693E+00
126,4.23404932397589E+00
127,4.19071950997157E+00
128,4.62959902938050E+00
129,4.45468625050318E+00
130,4.46738846068123E+00
131,4.53034457999681E+00
132,4.39018922134760E+00
133,4.38744358017214E+00
134,4.47596702043063E+00
135,4.51672600845201E+00
136,4.55641992743619E+00
137,5.03695986953540E+00
138,4.67195366877025E+00
139,5.02699662775818E+00
140,4.39127388860141E+00
141,4.34392802577674E+00
142,4.49095896447706E+00
143,4.28344813340888E+00
144,4.70100996728320E+00
145,4.43159905558248E+00
146,4.13493567711492E+00
147,4.27977023654782E+00
148,3.59012925983912E+00
149,3.71541526021439E+00
150,3.65096155068261E+00
151,3.69643310792288E+00
152,3.82608429191195E+00
153,3.33287597126433E+00
154,3.46309580844509E+00
155,3.34296742025675E+00
156,3.12460039835159E+00
157,3.34261163827536E+00
158,3.29175613628793E+00
159,3.54642665288870E+00
160,3.40661452886119E+00
161,3.33030314978110E+00
162,3.07790561890934E+00
163,3.05522616301170E+00
164,3.10613274016765E+00
165,3.06128904433418E+00
166,3.20245967626046E+00
167,3.18308934444416E+00
168,3.43839129138830E+00
169,3.64524993872685E+00
170,3.78760202185629E+00
171,3.98400360245442E+00
172,3.62908417053287E+00
173,3.60346073516939E+00
174,3.77671348071276E+00
175,3.39740368029085E+00
176,3.54613910511425E+00
177,3.06829780131269E+00
178,3.15916588011020E+00
179,2.98889767878636E+00
180,2.61066600430869E+00
181,2.71450765680515E+00
182,2.30731099403408E+00
183,2.28333433764732E+00
184,2.13800917309683E+00
185,2.07766031594666E+00
186,2.11696265185142E+00
187,2.06009197355172E+00
188,2.13232834925049E+00
189,2.01759655968463E+00
190,1.96505728797454E+00
191,1.97602580639272E+00
192,2.02931019383030E+00
193,2.08057912392924E+00
194,2.11645442071794E+00
195,2.19888838986084E+00
196,2.09580856506791E+00
197,2.05093644513086E+00
198,2.04201209102517E+00
199,1.78340997289609E+00
200,1.71105211989532E+00
201,1.45218046644920E+00
202,1.34655066751272E+00
203,1.28344777183581E+00
204,1.10837541206985E+00
205,1.11547841323386E+00
206,1.05127485215879E+00
207,9.78450930561071E-01
208,9.96227451679931E-01
209,8.22872244895884E-01
210,7.90183336322222E-01
211,6.50259966210955E-01
212,5.91275459323889E-01
213,5.40535874413006E-01
214,4.32320042851660E-01
215,4.41656169710570E-01
216,3.97526425132716E-01
217,4.00381824855208E-01
218,4.15263085961279E-01
219,3.87573941526849E-01
220,3.74645465951625E-01
221,3.37302981448331E-01
222,2.94799995642128E-01
223,2.75112776268551E-01
224,2.50153681486807E-01
225,2.46842839075067E-01
226,2.27231076409916E-01
227,2.09147686584806E-01
228,1.95432935759693E-01
229,1.83999516941712E-01
230,1.71535961501224E-01
231,1.63679699810545E-01
232,1.44977466973416E-01
233,1.28357539787340E-01
234,1.11746275596741E-01
235,9.94643429750887E-02
236,8.60378739457070E-02
237,8.42206907340440E-02
238,8.03404583613660E-02
239,7.57991527362781E-02
240,7.62415356877929E-02
241,6.75918487488903E-02
242,6.55697914395864E-02
243,5.83188507744861E-02
244,5.65610728888099E-02
245,5.25305444683435E-02
246,4.64886400343836E-02
247,4.32788558212791E-02
248,3.77351572162307E-02
249,3.29775045101219E-02
250,3.13670475968280E-02
251,2.87572129740250E-02
252,2.77452394298373E-02
253,2.58974722856382E-02
254,2.29349917999824E-02
255,2.08450846141754E-02
256,1.75446183133224E-02
257,1.47128854791646E-02
258,1.39706922320007E-02
259,1.19926959119696E-02
260,1.14573131780295E-02
261,1.06176756930865E-02
262,9.50443348544986E-03
263,9.63388718686919E-03
264,8.53458797877729E-03
265,8.21602651433858E-03
266,7.37866113343956E-03
267,6.42620647760884E-03
268,6.68154325392058E-03
269,6.13216922739572E-03
270,6.04929752547779E-03
271,6.69426060908577E-03
272,6.75102886858965E-03
273,7.80579471748286E-03
274,8.12805226808296E-03
275,7.78585090770688E-03
276,8.19415080061043E-03
277,7.84752672645657E-03
278,8.18169523143871E-03
279,8.46861341803101E-03
280,8.50886704867562E-03
281,9.14644398366752E-03
282,8.96077705870704E-03
283,8.52683735651020E-03
284,8.29860201603456E-03
285,7.52097537035976E-03
286,7.51466067552147E-03
287,7.58741235051370E-03
288,7.21408820101572E-03
289,7.82486195832855E-03
290,7.36009174077113E-03
291,7.06845265161915E-03
292,6.61900928339682E-03
293,5.69661649309330E-03
294,5.72513302533549E-03
295,5.28834952567925E-03
296,4.86372190989888E-03
297,5.06601509224549E-03
298,4.67800008523039E-03
299,4.90954022827301E-03
300,4.73377894435378E-03
301,4.54754687920442E-03
302,4.60517088788759E-03
303,4.09811640356905E-03
304,3.95056925432057E-03
305,3.57670534354914E-03
306,3.36807841424287E-03
307,3.32865277506839E-03
308,3.26943512772306E-03
309,3.00316674571165E-03
310,2.70366217311480E-03
311,2.34260220959943E-03
312,2.01052292708816E-03
313,1.74124113901531E-03
314,1.56212553163764E-03
315,1.47719238090937E-03
316,1.40249016959444E-03
317,1.26203965802428E-03
318,1.28473931870894E-03
319,1.17284212730300E-03
320,1.11689783066890E-03
321,1.06296064334597E-03
322,9.61932798234694E-04
323,9.74064159214262E-04
324,8.99278136411706E-04
325,8.15664950005182E-04
326,7.77659918344622E-04
327,7.16035802010571E-04
328,7.64158402228070E-04
329,7.84054607333537E-04
330,7.59808642450977E-04
331,8.00964527631611E-04
332,8.11358500635596E-04
333,8.77434454806442E-04
334,8.66269255899298E-04
335,8.36117510294299E-04
336,8.19434260387472E-04
337,7.86247372276058E-04
338,7.29855544139821E-04
339,6.98644177922999E-04
340,6.74802134886483E-04
341,6.75494842558997E-04
342,6.89696523067154E-04
343,6.26530022985805E-04
344,6.29823890752932E-04
345,6.14375481684577E-04
346,5.80158691759597E-04
347,5.86240019050021E-04
348,5.22320525236904E-04
349,5.44075896659596E-04
350,5.32665677864746E-04
351,4.93173806381240E-04
352,5.21010663188303E-04
353,4.56312330144182E-04
354,4.23387751607204E-04
355,3.96508081839992E-04
356,3.43827839512124E-04
357,3.64139044302739E-04
358,3.24517464129275E-04
359,3.05434163629048E-04
360,3.07191001735654E-04
361,2.58152565267335E-04
362,2.63685299434213E-04
363,2.37775202420286E-04
364,2.29624170713527E-04
365,2.46234919579519E-04
366,2.39723912589152E-04
367,2.69446792544329E-04
368,2.84101262642132E-04
369,3.02286853171019E-04
370,3.60506252570789E-04
371,3.91969879571544E-04
372,4.46923982173789E-04
373,5.04453719069884E-04
374,5.28386731695259E-04
375,5.75702858413462E-04
376,6.16990720095609E-04
377,6.36100448807023E-04
378,7.02818039780395E-04
379,6.99042910722368E-04
380,7.19363766616683E-04
381,6.98572737721564E-04
382,6.95448115008891E-04
383,7.32598267084289E-04
384,7.43508770922395E-04
385,7.34382368356298E-04
386,7.79166135046322E-04
387,7.24617005516681E-04
388,7.12599513566396E-04
389,6.93001180262719E-04
390,6.81755602311176E-04
391,7.35591114939518E-04
392,7.14957074975255E-04
393,7.36402648088194E-04
394,7.96354409615877E-04
395,7.92407798639215E-04
396,8.45489395056482E-04
397,8.93904424343381E-04
398,8.79188217185671E-04
399,9.89846548623743E-04
400,9.80504043105743E-04
401,1.06530954532738E-03
402,1.12288737586219E-03
403,1.17886666227990E-03
404,1.29475086315328E-03
405,1.32277842216397E-03
406,1.37157222455329E-03
407,1.36811026626148E-03
408,1.33283202574216E-03
409,1.29906684718770E-03
410,1.34498091454167E-03
411,1.24962542963958E-03
412,1.28027820818723E-03
413,1.17572782602379E-03
414,1.17605300683877E-03
415,1.15367488554468E-03
416,1.08268607407991E-03
417,1.10931740584844E-03
418,1.08635477501453E-03
419,1.04997250129747E-03
420,1.10030133417210E-03
421,1.05436957722977E-03
422,1.08497471969537E-03
423,1.09220199389705E-03
424,1.06407290016744E-03
425,1.13328095571238E-03
426,1.09201541094842E-03
427,1.08663316678129E-03
428,1.13655206340731E-03
429,1.09986772413900E-03
430,1.19218692193353E-03
431,1.19224328976092E-03
432,1.22053451436336E-03
433,1.31737851397659E-03
434,1.19932193756673E-03
435,1.25688284628383E-03
436,1.21092311265377E-03
437,1.16865292146828E-03
438,1.12705431226239E-03
439,1.07743751255708E-03
440,1.04770350754641E-03
441,1.03330641350647E-03
442,9.26038388212548E-04
443,8.95988851502942E-04
444,8.34326541776608E-04
445,7.87850204347746E-04
446,7.45977689655157E-04
447,7.15649323373467E-04
448,7.04512506735122E-04
449,7.11439743777033E-04
450,6.90244264672233E-04
451,7.46119389358044E-04
452,7.47110652954710E-04
453,7.54797932820223E-04
454,7.95397829039659E-04
455,7.50053952647055E-04
456,7.62090210889519E-04
457,7.75520951550897E-04
458,7.35125327625638E-04
459,7.79120788403411E-04
460,7.58334960499489E-04
461,7.89913875706963E-04
462,8.18749486380782E-04
463,7.80279826328158E-04
464,7.62249609268193E-04
465,6.66688960273634E-04
466,6.33663760047257E-04
467,6.13835458353765E-04
468,5.77493650424460E-04
469,5.92717356655730E-04
470,6.15110069083262E-04
471,6.26013026164449E-04
472,6.75914245871333E-04
473,6.99241148383428E-04
474,7.22279447238691E-04
475,7.54807913745055E-04
476,7.48853315604858E-04
477,8.20528512291300E-04
478,8.26608204426562E-04
479,8.30171493653844E-04
480,8.52594442007087E-04
481,8.15250076490048E-04
482,7.82749242570076E-04
483,7.61065806299939E-04
484,6.79894427177070E-04
485,6.64437983671322E-04
486,6.14474919869921E-04
487,5.73989397492545E-04
488,5.64483099588759E-04
489,5.29218220698372E-04
490,5.41732330410345E-04
491,5.29966335163207E-04
492,5.04295496164376E-04
493,5.25275680572787E-04
494,5.01175455375001E-04
495,5.11730280576559E-04
496,4.98054300662485E-04
497,4.84695881901368E-04
498,5.16588881611023E-04
499,5.26160582747205E-04
500,5.56320525110441E-04
501,6.04461224195260E-04
502,6.45637509841070E-04
503,7.05302715749255E-04
504,7.74584891542096E-04
505,7.89260846536577E-04
506,8.56608082852646E-04
507,8.67725126948188E-04
508,8.69437839191122E-04
509,8.78332066380519E-04
510,8.71972746838729E-04
511,8.73269316174054E-04
512,8.60886432141062E-04
513,7.99994479175246E-04
514,8.12108629598245E-04
515,7.30432166235873E-04
516,6.91746945412494E-04
517,6.62352421180083E-04
518,6.14250428860346E-04
519,6.04941007106607E-04
520,5.65614892164734E-04
521,5.49003499965577E-04
522,5.28597009877849E-04
523,4.88286693236533E-04
524,4.84841526641198E-04
525,4.57318750542034E-04
526,4.29027713718329E-04
527,4.26634143522215E-04
528,3.84811061374209E-04
529,3.65464280553183E-04
530,3.35312666757667E-04
531,3.05601352757584E-04
532,2.94825962896835E-04
533,2.70588329468238E-04
534,2.59466419178381E-04
535,2.54510187739625E-04
536,2.42828207871931E-04
537,2.45776407832462E-04
538,2.38321699107859E-04
539,2.35047676730799E-04
540,2.36195764373672E-04
541,2.10958433317792E-04
542,2.00893146757714E-04
543,1.92506968223260E-04
544,1.77638028200928E-04
545,1.77609308143090E-04
546,1.64901704125905E-04
547,1.55565855783573E-04
548,1.51180864296072E-04
549,1.38764631600287E-04
550,1.31864368135697E-04
551,1.25058280987778E-04
552,1.08868386424129E-04
553,1.04161855848800E-04
554,8.93491211771041E-05
